GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
CUL4A,13,113208193,113265078,100,12,8816,0.17316,0.43126,0.24524,0.66403,0.944484326241135,0.838234234901816,0.976712400290065
BAD,11,64269828,64284704,16,9,8816,0.17297,0.43134,0.51972,0.3374,0.944484326241135,0.929860177163438,0.976712400290065
LOC105373472,1,178538473,178542606,11,6,8816,0.17277,0.43141,0.34641,0.5088,0.944484326241135,0.87846481277533,0.976712400290065
ROPN1,3,123969006,123992170,24,11,8816,0.17252,0.43151,0.41433,0.41089,0.944484326241135,0.899738350661626,0.976712400290065
IRAK3,12,66189198,66254622,89,23,8816,0.17243,0.43155,0.62137,0.27349,0.944484326241135,0.955394060565501,0.976712400290065
ABCG1,21,42199689,42304387,297,61,8816,0.17208,0.43169,0.24578,0.69891,0.944484326241135,0.838234234901816,0.976712400290065
PCYOX1,2,70258099,70281185,37,6,8816,0.17187,0.43177,0.40422,0.41809,0.944484326241135,0.89742347826087,0.976712400290065
BOP1,8,144262046,144291438,32,10,8816,0.1717,0.43184,0.54314,0.3183,0.944484326241135,0.939635554300772,0.976712400290065
FAM111A,11,59142845,59155039,13,6,8816,0.17165,0.43186,0.29867,0.57329,0.944484326241135,0.86065577998757,0.976712400290065
ECE1,1,21217247,21345541,287,48,8816,0.17145,0.43193,0.33899,0.49826,0.944484326241135,0.875754456278027,0.976712400290065
CD8B,2,86815337,86861924,98,20,8816,0.17142,0.43194,0.33045,0.49878,0.944484326241135,0.874292598918303,0.976712400290065
CTAGE1,18,22413601,22417915,6,5,8816,0.17145,0.43194,0.43835,0.40979,0.944484326241135,0.905162930550881,0.976712400290065
KBTBD13,15,65076816,65079938,8,4,8816,0.17125,0.43201,0.54482,0.33518,0.944484326241135,0.940065755716676,0.976712400290065
SIPA1,11,65638107,65650930,16,8,8816,0.17119,0.43204,0.58462,0.30399,0.944484326241135,0.947527106259354,0.976712400290065
PACRGL,4,20696287,20766315,202,29,8816,0.17112,0.43206,0.40631,0.41444,0.944484326241135,0.897637668269231,0.976712400290065
PTRF,17,42402449,42423320,53,12,8816,0.17105,0.43209,0.31974,0.55011,0.944484326241135,0.871891367546722,0.976712400290065
MIDN,19,1248553,1259143,12,5,8816,0.17105,0.43209,0.31465,0.56724,0.944484326241135,0.868093053263316,0.976712400290065
GID8,20,62938089,62948475,30,11,8816,0.17081,0.43219,0.28003,0.63285,0.944484326241135,0.850893370712401,0.976712400290065
PTPRT,20,42072752,43189917,2778,200,8816,0.17074,0.43221,0.23987,0.63306,0.944484326241135,0.836300455062571,0.976712400290065
TRIM62,1,33145399,33182070,65,13,8816,0.17046,0.43232,0.29566,0.5542,0.944484326241135,0.859282427307206,0.976712400290065
TTI2,8,33498509,33513185,39,7,8816,0.17046,0.43233,0.39153,0.45929,0.944484326241135,0.891641499628805,0.976712400290065
SLC30A7,1,100896073,100996913,103,17,8816,0.17033,0.43238,0.33169,0.49191,0.944484326241135,0.874292598918303,0.976712400290065
SLC27A1,19,17468774,17506168,102,20,8816,0.17015,0.43245,0.31206,0.53841,0.944484326241135,0.866810904697176,0.976712400290065
SIGLEC1,20,3686970,3712617,77,22,8816,0.17004,0.43249,0.33652,0.51637,0.944484326241135,0.875378063968299,0.976712400290065
NFKBIZ,3,101827990,101861025,25,14,8816,0.16987,0.43256,0.59919,0.28035,0.944484326241135,0.950471407611979,0.976712400290065
TBCCD1,3,186546067,186570543,43,10,8816,0.16976,0.4326,0.25389,0.67409,0.944484326241135,0.843471655247025,0.976712400290065
METTL7A,12,50923811,50932517,10,7,8816,0.16963,0.43265,0.36081,0.50106,0.944484326241135,0.881829437574791,0.976712400290065
MBL2,10,52765380,52772841,31,8,8816,0.16939,0.43275,0.32174,0.5298,0.944484326241135,0.872415368792242,0.976712400290065
C2orf16,2,27576522,27582722,5,4,8816,0.16934,0.43276,0.3005,0.60985,0.944484326241135,0.86065577998757,0.976712400290065
CNGA4,11,6234774,6245924,14,7,8816,0.16931,0.43278,0.30737,0.57634,0.944484326241135,0.865419822303921,0.976712400290065
HUS1B,6,655939,656964,4,3,8816,0.16892,0.43293,0.49494,0.37086,0.944484326241135,0.92358940316687,0.976712400290065
OR11L1,1,247840928,247841896,5,3,8816,0.16862,0.43305,0.38236,0.48039,0.944484326241135,0.89083265,0.976712400290065
UTP3,4,70688479,70690551,2,2,8816,0.16862,0.43305,0.46041,0.40267,0.944484326241135,0.913051779935275,0.976712400290065
TLX1,10,101130780,101137789,12,6,8816,0.1684,0.43313,0.39818,0.45631,0.944484326241135,0.895454349687997,0.976712400290065
OCIAD1,4,48831043,48861817,24,6,8816,0.16829,0.43318,0.34468,0.50099,0.944484326241135,0.877869751974505,0.976712400290065
HCN4,15,73319859,73369264,109,26,8816,0.1681,0.43325,0.29445,0.58552,0.944484326241135,0.85904619047619,0.976712400290065
RASGRP1,15,38488101,38564806,105,35,8816,0.16806,0.43327,0.28638,0.60766,0.944484326241135,0.854213631937683,0.976712400290065
GPI,19,34359592,34402413,48,13,8816,0.16797,0.4333,0.35295,0.49288,0.944484326241135,0.880416499532023,0.976712400290065
RNPEP,1,201982638,202006147,98,20,8816,0.1679,0.43333,0.2411,0.71381,0.944484326241135,0.836307306967985,0.976712400290065
KRTAP19-8,21,31038159,31038476,1,1,8816,0.16785,0.43335,0.4327,0.4327,0.944484326241135,0.903964851372816,0.976712400290065
SIX6,14,60509220,60511807,5,3,8816,0.16755,0.43347,0.42349,0.42913,0.944484326241135,0.90154995947667,0.976712400290065
ERGIC2,12,29340646,29381210,71,15,8816,0.16753,0.43348,0.29428,0.57476,0.944484326241135,0.85904619047619,0.976712400290065
AKAP12,6,151239999,151358559,399,72,8816,0.16748,0.4335,0.42134,0.40596,0.944484326241135,0.900350836820084,0.976712400290065
DRICH1,22,23580872,23637723,166,49,8816,0.16719,0.43361,0.22923,0.73299,0.944484326241135,0.835352096518987,0.976712400290065
TPBGL,11,75240905,75243704,1,1,8816,0.16712,0.43364,0.4331,0.4331,0.944484326241135,0.903964851372816,0.976712400290065
GNE,9,36214441,36277056,119,17,8816,0.16703,0.43367,0.30976,0.56461,0.944484326241135,0.866810904697176,0.976712400290065
TPD52L1,6,125153729,125263498,297,40,8816,0.16687,0.43374,0.29715,0.57655,0.944484326241135,0.859380597484277,0.976712400290065
FAM92A1,8,93700252,93729253,26,8,8816,0.16676,0.43378,0.31003,0.56826,0.944484326241135,0.866810904697176,0.976712400290065
FGL1,8,17864391,17895538,160,20,8816,0.16672,0.43379,0.28603,0.59816,0.944484326241135,0.854139951259139,0.976712400290065
NPSR1,7,34658239,34878332,609,62,8816,0.16667,0.43381,0.97314,0.17443,0.944484326241135,0.99994,0.961755193133047
FRK,6,115941528,116100728,281,34,8816,0.16656,0.43386,0.27044,0.61722,0.944484326241135,0.846024268209666,0.976712400290065
MB21D2,3,192796815,192918161,294,46,8816,0.16651,0.43388,0.34777,0.47622,0.944484326241135,0.878696745846492,0.976712400290065
PPBP,4,73986439,73988190,1,1,8816,0.16623,0.43399,0.4334,0.4334,0.944484326241135,0.903964851372816,0.976712400290065
PGM5,9,68356899,68531061,279,44,8816,0.16615,0.43402,0.37303,0.4587,0.944484326241135,0.885920749354005,0.976712400290065
MRPL43,10,100977822,100987515,14,6,8816,0.16575,0.43418,0.30518,0.57336,0.944484326241135,0.864097599261311,0.976712400290065
LIMCH1,4,41359607,41700044,707,86,8816,0.16569,0.4342,0.22562,0.72781,0.944484326241135,0.834660930047695,0.976712400290065
DNLZ,9,136361900,136363811,8,6,8816,0.16551,0.43427,0.33235,0.54798,0.944484326241135,0.874292598918303,0.976712400290065
AGPAT1,6,32168206,32178111,16,9,8816,0.16544,0.4343,0.72697,0.24004,0.944484326241135,0.978280821618472,0.972079824175824
TMCO6,5,140596540,140647248,97,16,8816,0.16525,0.43437,0.37853,0.45683,0.944484326241135,0.888781476750128,0.976712400290065
ATP6V0E2,7,149872968,149880713,31,7,8816,0.16517,0.43441,0.27235,0.6524,0.944484326241135,0.847344412510566,0.976712400290065
KLHL21,1,6590724,6602898,26,10,8816,0.16512,0.43443,0.5667,0.31131,0.944484326241135,0.94273543136191,0.976712400290065
OSBPL9,1,51616874,51789219,160,25,8816,0.16507,0.43444,0.81701,0.20272,0.944484326241135,0.991561856325493,0.966344519688989
GSC2,22,19148991,19150283,2,1,8816,0.16492,0.4345,0.4873,0.38603,0.944484326241135,0.922767165402747,0.976712400290065
BSX,11,122977649,122981671,5,3,8816,0.16461,0.43463,0.36456,0.50763,0.944484326241135,0.883037554240631,0.976712400290065
OCA2,15,27754873,28099340,840,77,8816,0.16461,0.43463,0.75672,0.22628,0.944484326241135,0.982450292315278,0.972079824175824
SLC22A2,6,160216762,160258931,97,12,8816,0.16458,0.43464,0.31127,0.55647,0.944484326241135,0.866810904697176,0.976712400290065
METTL10,10,124757831,124791941,46,11,8816,0.16441,0.43471,0.35663,0.49193,0.944484326241135,0.880416499532023,0.976712400290065
FAM103A1,15,82986203,82991057,3,2,8816,0.16441,0.43471,0.3976,0.46543,0.944484326241135,0.895195323785041,0.976712400290065
AADACL4,1,12644547,12667086,36,10,8816,0.16434,0.43473,0.23546,0.74021,0.944484326241135,0.835441692307692,0.976712400290065
KPRP,1,152758030,152762053,5,2,8816,0.16434,0.43473,0.39768,0.46785,0.944484326241135,0.895195323785041,0.976712400290065
MTRNR2L9,6,61574103,61574629,6,3,8816,0.16397,0.43488,0.48765,0.3727,0.944487975431136,0.922767165402747,0.976712400290065
MRPL9,1,151759643,151763916,8,3,8816,0.16395,0.43489,0.45253,0.40385,0.944487975431136,0.910552646482248,0.976712400290065
TERT,5,1253167,1295047,43,21,8816,0.16374,0.43497,0.20802,0.83723,0.944487975431136,0.82897225834417,0.976712400290065
BICD2,9,92711363,92764801,96,15,8816,0.16372,0.43497,0.5072,0.32744,0.944487975431136,0.927131934778286,0.976712400290065
ATP11A,13,112690049,112887168,449,60,8816,0.16365,0.435,0.27712,0.61103,0.944487975431136,0.849760694027361,0.976712400290065
FABP1,2,88122982,88128131,6,3,8816,0.16356,0.43504,0.54624,0.33297,0.944487975431136,0.940065755716676,0.976712400290065
DDIT4,10,72273919,72276039,3,3,8816,0.16309,0.43522,0.49591,0.3741,0.94455067264574,0.92369229054807,0.976712400290065
AACS,12,125065379,125143327,174,34,8816,0.16308,0.43523,0.37227,0.47257,0.94455067264574,0.885897451157976,0.976712400290065
TMEM115,3,50354749,50359508,1,1,8816,0.16306,0.43524,0.4346,0.4346,0.94455067264574,0.904679003397509,0.976712400290065
DRAXIN,1,11686647,11720612,87,24,8816,0.16282,0.43533,0.29853,0.59456,0.94455067264574,0.86065577998757,0.976712400290065
COG6,13,39655627,39791665,312,28,8816,0.1628,0.43534,0.45534,0.36219,0.94455067264574,0.910977381081964,0.976712400290065
TYW1B,7,72574507,72828234,337,28,8816,0.16259,0.43542,0.2649,0.63544,0.94455067264574,0.844766955316938,0.976712400290065
IRF9,14,24161213,24166565,6,5,8816,0.16253,0.43545,0.33281,0.54532,0.94455067264574,0.874292598918303,0.976712400290065
MGAM2,7,142111722,142223533,280,51,8816,0.16244,0.43548,0.2641,0.63163,0.94455067264574,0.844766955316938,0.976712400290065
SPTA1,1,158610498,158686716,146,25,8816,0.16226,0.43555,0.54447,0.31486,0.944591032448378,0.940065755716676,0.976712400290065
SDR42E1,16,81997616,82011488,25,11,8816,0.16181,0.43573,0.40583,0.42581,0.944869915054271,0.897637668269231,0.976712400290065
TRG,7,38240024,38368055,473,61,8816,0.16139,0.43589,0.32209,0.53571,0.944986482370856,0.872415368792242,0.976712400290065
BTBD1,15,83016423,83067434,91,15,8816,0.16111,0.436,0.42805,0.40166,0.944986482370856,0.903606011932079,0.976712400290065
LOC105379461,16,20674418,20718430,76,14,8816,0.16091,0.43608,0.36655,0.47957,0.944986482370856,0.883242370214997,0.976712400290065
DCAF13,8,103414714,103443453,62,10,8816,0.16067,0.43618,0.51325,0.34141,0.944986482370856,0.928496604664895,0.976712400290065
ELMO2,20,46366049,46407051,33,9,8816,0.16067,0.43618,0.2343,0.75096,0.944986482370856,0.835441692307692,0.976712400290065
INSC,11,15111430,15247208,352,61,8816,0.16063,0.43619,0.36779,0.46723,0.944986482370856,0.883328368331812,0.976712400290065
NTN4,12,95657807,95790787,441,63,8816,0.16041,0.43628,0.28855,0.60586,0.944986482370856,0.855391743267215,0.976712400290065
PFKP,10,3067474,3136805,446,73,8816,0.16026,0.43634,0.53351,0.31709,0.944986482370856,0.935975326781796,0.976712400290065
HSP90AB1,6,44246166,44253888,21,10,8816,0.15959,0.4366,0.2711,0.66978,0.944986482370856,0.846841944255608,0.976712400290065
KIAA0319,6,24544104,24646172,303,48,8816,0.15952,0.43663,0.34799,0.48685,0.944986482370856,0.878696745846492,0.976712400290065
ATM,11,108222500,108369102,147,18,8816,0.1595,0.43664,0.18385,0.87382,0.944986482370856,0.810048886760833,0.976712400290065
SEC14L3,22,30447959,30472047,89,15,8816,0.15935,0.4367,0.73813,0.23487,0.944986482370856,0.979767017898383,0.972079824175824
PLD6,17,17200995,17206332,13,8,8816,0.15905,0.43681,0.30012,0.60865,0.944986482370856,0.86065577998757,0.976712400290065
TMEM260,14,56579791,56651884,174,29,8816,0.15879,0.43692,0.29222,0.62274,0.944986482370856,0.857880114997604,0.976712400290065
RPS23,5,82273320,82278416,16,9,8816,0.15852,0.43702,0.68321,0.25908,0.944986482370856,0.971833254878141,0.976712400290065
TGFBR2,3,30606493,30694142,218,45,8816,0.15843,0.43706,0.42813,0.40895,0.944986482370856,0.903606011932079,0.976712400290065
RARRES3,11,63536801,63546458,3,3,8816,0.15835,0.43709,0.42485,0.43991,0.944986482370856,0.901704422122157,0.976712400290065
SHMT1,17,18327860,18363563,99,15,8816,0.15796,0.43724,0.35206,0.50392,0.944986482370856,0.880416499532023,0.976712400290065
SLC6A18,5,1225355,1246189,72,23,8816,0.1578,0.43731,0.40151,0.43393,0.944986482370856,0.896761807580175,0.976712400290065
CECR1,22,17178790,17221854,163,43,8816,0.15775,0.43733,0.24186,0.70414,0.944986482370856,0.836512798346176,0.976712400290065
RTP3,3,46497995,46500949,7,3,8816,0.15746,0.43744,0.42899,0.43542,0.944986482370856,0.903771097868439,0.976712400290065
SPHK2,19,48619291,48630407,10,6,8816,0.15744,0.43745,0.42303,0.43692,0.944986482370856,0.90154995947667,0.976712400290065
SPON1,11,13962637,14268133,641,65,8816,0.15742,0.43746,0.36704,0.44745,0.944986482370856,0.883328368331812,0.976712400290065
AVPR1A,12,63142287,63153860,23,10,8816,0.15735,0.43748,0.57679,0.31283,0.944986482370856,0.945526314851132,0.976712400290065
FPGT,1,74198212,74208702,31,4,8816,0.1573,0.4375,0.34864,0.50335,0.944986482370856,0.879090582590816,0.976712400290065
FAM47E-STBD1,4,76251700,76311130,201,25,8816,0.15723,0.43753,0.54497,0.32093,0.944986482370856,0.940065755716676,0.976712400290065
PHYH,10,13277796,13300138,83,19,8816,0.15725,0.43753,0.27263,0.64839,0.944986482370856,0.847344412510566,0.976712400290065
FZD8,10,35638249,35641434,4,3,8816,0.15724,0.43753,0.48217,0.38822,0.944986482370856,0.920833225974026,0.976712400290065
ENTPD8,9,137434364,137441662,10,7,8816,0.15721,0.43754,0.50572,0.36403,0.944986482370856,0.926790925373134,0.976712400290065
AXL,19,41219199,41261767,72,20,8816,0.15718,0.43755,0.33219,0.51817,0.944986482370856,0.874292598918303,0.976712400290065
TMEM8C,9,133514586,133528606,29,13,8816,0.15706,0.4376,0.36372,0.48763,0.944986482370856,0.882905097728473,0.976712400290065
ZYX,7,143378329,143391111,24,11,8816,0.1569,0.43766,0.60072,0.29563,0.944986482370856,0.950822798105898,0.976712400290065
LENG9,19,54461796,54463711,4,3,8816,0.15689,0.43767,0.48457,0.3862,0.944986482370856,0.922006252587992,0.976712400290065
PDP2,16,66880457,66891101,15,6,8816,0.15684,0.43769,0.29742,0.60895,0.944986482370856,0.859389970130483,0.976712400290065
LRRN4,20,6039745,6054080,32,8,8816,0.15677,0.43771,0.35953,0.4792,0.944986482370856,0.881078848460616,0.976712400290065
CFHR2,1,196943758,196959226,22,8,8816,0.15675,0.43772,0.45819,0.38387,0.944986482370856,0.912361894463668,0.976712400290065
C15orf26,15,81099408,81149175,112,17,8816,0.15676,0.43772,0.3565,0.48344,0.944986482370856,0.880416499532023,0.976712400290065
NUP155,5,37291633,37371455,109,16,8816,0.15664,0.43777,0.30477,0.57894,0.944986482370856,0.864097599261311,0.976712400290065
CCDC106,19,55647568,55653161,10,4,8816,0.15652,0.43781,0.45335,0.3978,0.944986482370856,0.910552646482248,0.976712400290065
ADCY3,2,24819169,24919733,325,35,8816,0.15636,0.43787,0.78432,0.20979,0.944986482370856,0.98817529290853,0.966643319127601
LOC105378577,10,46283257,46285118,5,3,8816,0.15622,0.43793,0.34113,0.54948,0.944986482370856,0.876673573825503,0.976712400290065
DPP4,2,161992241,162074542,170,34,8816,0.1556,0.43818,0.25265,0.68255,0.944986482370856,0.843078257713249,0.976712400290065
CNIH1,14,54426929,54441430,20,4,8816,0.15541,0.43825,0.66661,0.27976,0.944986482370856,0.968016236278923,0.976712400290065
TRIM45,1,117111055,117121789,29,9,8816,0.15525,0.43831,0.6455,0.27956,0.944986482370856,0.963219415584415,0.976712400290065
FAM71E1,19,50466643,50476746,25,12,8816,0.15517,0.43834,0.47,0.38751,0.944986482370856,0.916700551314674,0.976712400290065
NSG1,4,4386256,4419058,89,20,8816,0.15515,0.43835,0.30279,0.58092,0.944986482370856,0.862032249070632,0.976712400290065
C17orf70,17,81539885,81552403,36,12,8816,0.15512,0.43836,0.3498,0.50665,0.944986482370856,0.880006022447304,0.976712400290065
FGF21,19,48755559,48758330,9,7,8816,0.15513,0.43836,0.51512,0.35641,0.944986482370856,0.929063095004897,0.976712400290065
ANXA9,1,150982023,150996063,25,9,8816,0.15501,0.4384,0.31087,0.59529,0.944986482370856,0.866810904697176,0.976712400290065
KIR3DL3,19,54724447,54736536,2,2,8816,0.15502,0.4384,0.36488,0.52186,0.944986482370856,0.883037554240631,0.976712400290065
CORO6,17,29614756,29622908,7,4,8816,0.15488,0.43846,0.37269,0.50024,0.944986482370856,0.885920749354005,0.976712400290065
TYMS,18,657604,673499,52,9,8816,0.15486,0.43847,0.47703,0.37028,0.944986482370856,0.919809182389937,0.976712400290065
ZNF397,18,35240718,35258433,30,12,8816,0.15448,0.43862,0.5393,0.32795,0.944986482370856,0.937768921216701,0.976712400290065
SFI1,22,31488688,31618551,267,29,8816,0.15445,0.43863,0.69594,0.25472,0.944986482370856,0.971833254878141,0.976712400290065
FAM214A,15,52581321,52709817,229,34,8816,0.15409,0.43877,0.67685,0.25693,0.944986482370856,0.969954455445545,0.976712400290065
CNR1,6,88139864,88166745,45,18,8816,0.15405,0.43878,0.34417,0.52565,0.944986482370856,0.877869751974505,0.976712400290065
HES7,17,8120590,8125739,10,6,8816,0.15403,0.43879,0.48788,0.37877,0.944986482370856,0.922767165402747,0.976712400290065
RELA,11,65653596,65662972,9,5,8816,0.15386,0.43886,0.32962,0.55052,0.944986482370856,0.873632987312572,0.976712400290065
ADCY8,8,130780300,131041598,754,84,8816,0.15382,0.43888,0.43061,0.40023,0.944986482370856,0.903883699237857,0.976712400290065
RNF10,12,120534308,120577594,118,19,8816,0.15376,0.4389,0.66317,0.2653,0.944986482370856,0.966487252259394,0.976712400290065
FAM32A,19,16185184,16192046,8,4,8816,0.15371,0.43892,0.37638,0.48941,0.944986482370856,0.887299795134443,0.976712400290065
RNF175,4,153707672,153760235,182,20,8816,0.15334,0.43907,0.36159,0.47751,0.945063442622951,0.881952202760085,0.976712400290065
LRRC8B,1,89524144,89601539,160,19,8816,0.15328,0.43909,0.28975,0.59647,0.945063442622951,0.856119498875683,0.976712400290065
SOX7,8,10723768,10730574,17,7,8816,0.15324,0.43911,0.27973,0.64958,0.945063442622951,0.850893370712401,0.976712400290065
STRAP,12,15882354,15903478,8,5,8816,0.1528,0.43928,0.37724,0.48886,0.945146651081239,0.887367114523353,0.976712400290065
TRIM5,11,5590982,5685109,360,63,8816,0.15274,0.4393,0.3422,0.51152,0.945146651081239,0.877807870499581,0.976712400290065
GCSH,16,81081947,81096375,59,8,8816,0.15264,0.43934,0.25189,0.67959,0.945146651081239,0.841985093619342,0.976712400290065
USB1,16,57999600,58021623,20,6,8816,0.15252,0.43939,0.41675,0.44277,0.945146651081239,0.89991033916207,0.976712400290065
NXF1,11,62792126,62805492,5,3,8816,0.15235,0.43945,0.39202,0.48469,0.945146651081239,0.891641499628805,0.976712400290065
DDX28,16,68021274,68023867,1,1,8816,0.15229,0.43948,0.4387,0.4387,0.945146651081239,0.905162930550881,0.976712400290065
HHLA3,1,70354797,70368023,22,7,8816,0.15208,0.43956,0.30875,0.58958,0.945146651081239,0.866810904697176,0.976712400290065
NCL,2,231454748,231464494,20,9,8816,0.152,0.43959,0.49366,0.37522,0.945146651081239,0.923389086474952,0.976712400290065
IRAK4,12,43758944,43789543,51,12,8816,0.15166,0.43973,0.43285,0.414,0.945146651081239,0.903964851372816,0.976712400290065
ANKRD13D,11,67289291,67302484,11,6,8816,0.1516,0.43975,0.43171,0.43099,0.945146651081239,0.903883699237857,0.976712400290065
OXR1,8,106270178,106752694,1091,83,8816,0.15128,0.43988,0.23375,0.72298,0.945146651081239,0.835441692307692,0.976712400290065
AGAP1,2,235494089,236131800,1214,107,8816,0.15122,0.4399,0.84398,0.19625,0.945146651081239,0.991561856325493,0.965504195070792
LOC102724371,12,24902309,24904261,5,4,8816,0.15119,0.43991,0.45267,0.41474,0.945146651081239,0.910552646482248,0.976712400290065
SRRM3,7,76166675,76287292,165,25,8816,0.15118,0.43992,0.42448,0.4205,0.945146651081239,0.901704422122157,0.976712400290065
DDX23,12,48829756,48852174,29,9,8816,0.15118,0.43992,0.34667,0.52495,0.945146651081239,0.87846481277533,0.976712400290065
DOCK4,7,111726108,112206407,904,134,8816,0.151,0.43999,0.30137,0.58341,0.945155906063793,0.86065577998757,0.976712400290065
DDX39A,19,14408798,14419383,11,7,8816,0.1508,0.44007,0.59287,0.31398,0.945155906063793,0.950160626243405,0.976712400290065
FFAR4,10,93566204,93590072,74,23,8816,0.15067,0.44012,0.24612,0.72432,0.945155906063793,0.838234234901816,0.976712400290065
KRT31,17,41393724,41397592,12,5,8816,0.15063,0.44013,0.35889,0.51973,0.945155906063793,0.880753310197544,0.976712400290065
IL36RN,2,113058638,113064744,39,6,8816,0.1502,0.4403,0.47275,0.36322,0.945407429038664,0.917370016891892,0.976712400290065
MRC2,17,62626515,62693601,77,18,8816,0.15008,0.44035,0.44976,0.37539,0.945407429038664,0.909976906989543,0.976712400290065
NUTM1,15,34343251,34357737,32,12,8816,0.14977,0.44047,0.29568,0.59539,0.945554613408082,0.859282427307206,0.976712400290065
SYNJ2BP-COX16,14,70325081,70417090,283,29,8816,0.14926,0.44067,0.53966,0.32286,0.945756782628998,0.937768921216701,0.976712400290065
LOC101927579,15,30539463,30625778,11,5,8816,0.14926,0.44067,0.43956,0.41892,0.945756782628998,0.905486504028648,0.976712400290065
CLDN3,7,73768997,73770270,1,1,8816,0.14914,0.44072,0.44,0.44,0.945756782628998,0.905486504028648,0.976712400290065
LRGUK,7,134127352,134264181,320,23,8816,0.14903,0.44077,0.22474,0.75774,0.945756782628998,0.834660930047695,0.976712400290065
PDE10A,6,165327287,165711153,1153,123,8816,0.14877,0.44087,0.56949,0.29427,0.945857796451914,0.943722895471324,0.976712400290065
PP2D1,3,19979961,20012780,98,18,8816,0.14865,0.44092,0.3281,0.56235,0.945857796451914,0.873163062671877,0.976712400290065
ESYT1,12,56128202,56144676,11,7,8816,0.14842,0.44101,0.5212,0.35105,0.945906450484078,0.930856912464782,0.976712400290065
ZNF418,19,57921884,57935408,22,7,8816,0.14832,0.44105,0.58187,0.31717,0.945906450484078,0.947111736590547,0.976712400290065
PRSS37,7,141836278,141842499,31,3,8816,0.14808,0.44114,0.29668,0.60261,0.945906450484078,0.859380597484277,0.976712400290065
GLO1,6,38675925,38703176,60,16,8816,0.14805,0.44115,0.31076,0.60306,0.945906450484078,0.866810904697176,0.976712400290065
MYH10,17,8474205,8631012,186,22,8816,0.14794,0.4412,0.26675,0.65511,0.945906450484078,0.845302568522669,0.976712400290065
CHRNB1,17,7445087,7457613,28,7,8816,0.14699,0.44157,0.505,0.36632,0.946431876966096,0.926790925373134,0.976712400290065
H2AFY,5,135334381,135400147,75,18,8816,0.14688,0.44161,0.48805,0.36067,0.946431876966096,0.922767165402747,0.976712400290065
TAPT1,4,16160505,16227158,170,23,8816,0.1467,0.44168,0.25498,0.69918,0.946431876966096,0.843858721872187,0.976712400290065
SATB1,3,18345806,18445588,172,35,8816,0.14659,0.44173,0.43226,0.39438,0.946431876966096,0.903883699237857,0.976712400290065
TBCK,4,106044317,106316704,475,32,8816,0.14656,0.44174,0.24144,0.7026,0.946431876966096,0.836307306967985,0.976712400290065
MYO19,17,36495755,36535457,58,13,8816,0.14622,0.44188,0.32719,0.5503,0.946431876966096,0.873163062671877,0.976712400290065
ZBTB42,14,104800596,104804712,7,4,8816,0.14615,0.4419,0.39107,0.49078,0.946431876966096,0.891641499628805,0.976712400290065
SLMO2,20,59033145,59042846,12,6,8816,0.14609,0.44192,0.3446,0.53126,0.946431876966096,0.877869751974505,0.976712400290065
C10orf12,10,96981284,96985828,4,3,8816,0.14602,0.44195,0.50049,0.37923,0.946431876966096,0.925190729941685,0.976712400290065
CTSH,15,78921750,78945089,63,13,8816,0.14601,0.44196,0.28585,0.63648,0.946431876966096,0.854139951259139,0.976712400290065
SAP18,13,21140514,21149085,15,8,8816,0.14566,0.4421,0.34029,0.52294,0.946572140694153,0.876093600336087,0.976712400290065
REEP1,2,86213993,86338418,334,30,8816,0.14557,0.44213,0.87892,0.2037,0.946572140694153,0.993941320383575,0.966344519688989
RHBG,1,156366043,156385234,45,13,8816,0.14545,0.44218,0.34224,0.52792,0.946572140694153,0.877807870499581,0.976712400290065
EID1,15,48878093,48880183,1,1,8816,0.14518,0.44228,0.4415,0.4415,0.946607422920303,0.905970931787784,0.976712400290065
CDKN3,14,54396934,54420218,28,8,8816,0.14514,0.4423,0.3171,0.57851,0.946607422920303,0.869560733999702,0.976712400290065
GABRR1,6,89177504,89231288,187,32,8816,0.14472,0.44247,0.46737,0.38513,0.946607422920303,0.916125375039898,0.976712400290065
SLC5A5,19,17871411,17895174,48,14,8816,0.14468,0.44248,0.26503,0.67899,0.946607422920303,0.844766955316938,0.976712400290065
TMEM167A,5,83052846,83077453,51,9,8816,0.14462,0.44251,0.26057,0.70805,0.946607422920303,0.844100528541226,0.976712400290065
GIN1,5,103086000,103120169,68,9,8816,0.14461,0.44251,0.70928,0.2428,0.946607422920303,0.974769433228653,0.972974283231972
CERS2,1,150965173,150975003,14,4,8816,0.14447,0.44256,0.29223,0.60713,0.946607422920303,0.857880114997604,0.976712400290065
C2orf57,2,231592864,231594283,4,3,8816,0.14428,0.44264,0.45376,0.42022,0.946607422920303,0.910552646482248,0.976712400290065
VAMP8,2,85577491,85582033,11,4,8816,0.14423,0.44266,0.29637,0.62065,0.946607422920303,0.859380597484277,0.976712400290065
MTFR2,6,136231029,136253615,7,6,8816,0.14397,0.44276,0.36483,0.51109,0.946711121451838,0.883037554240631,0.976712400290065
NKX2-1,14,36516397,36520225,2,1,8816,0.14383,0.44282,0.45123,0.43216,0.946729277654996,0.910176633055677,0.976712400290065
