GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
OOEP,6,73368555,73369792,2,2,9675,-0.20756,0.58221,0.57753,0.58023,0.966678839285714,0.949005678868701,0.973651046225642
POLR2J,7,102473100,102478999,11,6,9675,-0.20768,0.58226,0.56836,0.5639,0.966678839285714,0.946779419173614,0.973651046225642
ATP6V1B1,2,70935868,70965431,86,28,9675,-0.2077,0.58227,0.54433,0.54763,0.966678839285714,0.939097752388088,0.973651046225642
OPN5,6,47780302,47857840,195,25,9675,-0.20802,0.5824,0.94526,0.32833,0.966678839285714,0.99999,0.957138851330203
CT62,15,71110244,71115500,8,3,9675,-0.20821,0.58247,0.46648,0.69928,0.966678839285714,0.919072693916962,0.973651046225642
FCGR2B,1,161663115,161678654,19,7,9675,-0.20827,0.58249,0.52333,0.61068,0.966678839285714,0.93348673136646,0.973651046225642
PPP1R7,2,241149573,241183650,63,13,9675,-0.20842,0.58255,0.39685,0.80935,0.966678839285714,0.898479362436798,0.973651046225642
DBR1,3,138160988,138174949,15,4,9675,-0.20843,0.58255,0.50124,0.60841,0.966678839285714,0.929146320678514,0.973651046225642
TMEM206,1,212364474,212415508,96,21,9675,-0.20854,0.5826,0.69799,0.42546,0.966678839285714,0.971400253164557,0.973651046225642
OR8G2,11,124224639,124225663,3,2,9675,-0.20856,0.5826,0.58835,0.55951,0.966678839285714,0.951112770204907,0.973651046225642
RAB11A,15,65869459,65891991,45,11,9675,-0.20867,0.58265,0.44416,0.68259,0.966678839285714,0.915643282477002,0.973651046225642
PLEKHA3,2,178480410,178505586,40,12,9675,-0.20878,0.58269,0.4685,0.6382,0.966678839285714,0.919655170278638,0.973651046225642
CDC42SE2,5,131264009,131394690,124,19,9675,-0.20882,0.58271,0.44907,0.65548,0.966678839285714,0.917071872080089,0.973651046225642
TMEM213,7,138797915,138806024,30,7,9675,-0.20883,0.58271,0.64445,0.50652,0.966678839285714,0.962284889087511,0.973651046225642
PALM2,9,109640788,109951476,989,110,9675,-0.20898,0.58277,0.37004,0.78784,0.966678839285714,0.887787089262613,0.973651046225642
ADGRL3,4,61383124,62078335,1175,91,9675,-0.20905,0.5828,0.30664,0.92045,0.966678839285714,0.856344301989974,0.978032461396635
PCYOX1,2,70258099,70281185,37,6,9675,-0.20914,0.58283,0.7015,0.43824,0.966678839285714,0.972121609532401,0.973651046225642
LOC105370551,14,69479602,69484436,15,6,9675,-0.20916,0.58284,0.57247,0.56671,0.966678839285714,0.947660546044332,0.973651046225642
NDUFS3,11,47579010,47584563,5,4,9675,-0.20949,0.58297,0.45352,0.71442,0.966678839285714,0.918456203816036,0.973651046225642
OR1E2,17,3432870,3433841,2,2,9675,-0.20956,0.58299,0.53966,0.62116,0.966678839285714,0.937669376360367,0.973651046225642
SULT2B1,19,48552172,48599427,215,42,9675,-0.2099,0.58313,0.5459,0.52309,0.966678839285714,0.939097752388088,0.973651046225642
SRC,20,37344685,37405432,105,25,9675,-0.21016,0.58323,0.56527,0.53616,0.966678839285714,0.946197189864187,0.973651046225642
IGFBPL1,9,38406528,38424447,67,18,9675,-0.2102,0.58324,0.50311,0.61951,0.966678839285714,0.930270863988865,0.973651046225642
GLRX,5,95813849,95822873,13,8,9675,-0.2103,0.58328,0.6268,0.50578,0.966678839285714,0.959677761873242,0.973651046225642
DCUN1D3,16,20858074,20900239,56,12,9675,-0.21032,0.58329,0.42924,0.69714,0.966678839285714,0.909813047091413,0.973651046225642
F5,1,169511954,169586531,267,31,9675,-0.21034,0.5833,0.79262,0.35982,0.966678839285714,0.985011606091371,0.965260535917902
OR2AG2,11,6767345,6926426,595,46,9675,-0.21035,0.5833,0.53608,0.56155,0.966678839285714,0.937153974895398,0.973651046225642
FAM26D,6,116528999,116561123,59,10,9675,-0.21057,0.58339,0.81639,0.37349,0.966678839285714,0.986651234202212,0.969255597626448
HYAL3,3,50292828,50299468,4,3,9675,-0.21069,0.58343,0.69166,0.47352,0.966678839285714,0.969355760280766,0.973651046225642
PRIMA1,14,93718298,93789035,172,48,9675,-0.21072,0.58345,0.42325,0.69059,0.966678839285714,0.905901839375218,0.973651046225642
PCDHGA1,5,141330685,141512979,348,44,9675,-0.21089,0.58351,0.36791,0.80633,0.966678839285714,0.887787089262613,0.973651046225642
REEP3,10,63521353,63625123,201,27,9675,-0.21109,0.58359,0.37287,0.78108,0.966678839285714,0.887787089262613,0.973651046225642
C17orf80,17,73232233,73248959,68,6,9675,-0.21136,0.5837,0.43724,0.65656,0.966678839285714,0.913063732939035,0.973651046225642
TXN,9,110243812,110256640,41,16,9675,-0.21139,0.58371,0.62338,0.48354,0.966678839285714,0.95939587727387,0.973651046225642
TOR1AIP2,1,179839967,179877806,58,13,9675,-0.21147,0.58374,0.79225,0.38706,0.966678839285714,0.985011606091371,0.972622483919529
ZFAT,8,134477788,134713049,624,67,9675,-0.21164,0.58381,0.64368,0.46589,0.966678839285714,0.962095287749288,0.973651046225642
TAL2,9,105662457,105663112,1,1,9675,-0.21167,0.58382,0.5825,0.5825,0.966678839285714,0.95025427734375,0.973651046225642
UBQLN3,11,5507300,5509985,8,6,9675,-0.21171,0.58383,0.48871,0.65004,0.966678839285714,0.926691478000413,0.973651046225642
LRFN5,14,41607561,41904549,676,64,9675,-0.21226,0.58405,0.43768,0.67468,0.966868706041479,0.913088064735174,0.973651046225642
MAPK11,22,50263713,50270393,18,8,9675,-0.21227,0.58405,0.45738,0.66969,0.966868706041479,0.918582047337278,0.973651046225642
DCHS1,11,6621324,6655849,61,20,9675,-0.21243,0.58411,0.55609,0.53259,0.966880848435669,0.9430774824529,0.973651046225642
NSF,17,46590669,46757464,47,8,9675,-0.21274,0.58423,0.47411,0.65609,0.966921676733075,0.920891465162854,0.973651046225642
DCAF6,1,167936559,168075843,176,22,9675,-0.21275,0.58424,0.54586,0.56448,0.966921676733075,0.939097752388088,0.973651046225642
CAPN5,11,77066945,77126155,137,32,9675,-0.2129,0.5843,0.37594,0.81756,0.966933811069046,0.888730679886686,0.973651046225642
YBX3,12,10699077,10723448,48,13,9675,-0.21337,0.58448,0.50581,0.62098,0.967052921510318,0.930270863988865,0.973651046225642
CCDC102A,16,57512178,57537130,61,18,9675,-0.2134,0.58449,0.52146,0.5686,0.967052921510318,0.933250657958865,0.973651046225642
OR10S1,11,123976696,123977691,3,2,9675,-0.21349,0.58453,0.61362,0.55042,0.967052921510318,0.957270841892574,0.973651046225642
EFEMP2,11,65866441,65872934,9,4,9675,-0.21394,0.5847,0.5712,0.57545,0.967247008469995,0.947147325927933,0.973651046225642
PLIN3,19,4838334,4867768,103,26,9675,-0.21458,0.58495,0.48776,0.6237,0.967281557553957,0.926299312661499,0.973651046225642
SUMO4,6,149400359,149401046,2,1,9675,-0.21464,0.58498,0.57578,0.59118,0.967281557553957,0.948723870562926,0.973651046225642
PGBD3,10,49515105,49524281,14,5,9675,-0.21476,0.58502,0.69423,0.46887,0.967281557553957,0.970144966534834,0.973651046225642
LLGL1,17,18225593,18244875,33,7,9675,-0.21489,0.58507,0.47627,0.66272,0.967281557553957,0.921100349510475,0.973651046225642
CELF2,10,11004641,11336675,951,123,9675,-0.2151,0.58516,0.44766,0.66667,0.967281557553957,0.917071872080089,0.973651046225642
KCNG3,2,42442017,42494097,105,24,9675,-0.2152,0.58519,0.58029,0.538,0.967281557553957,0.950115803984347,0.973651046225642
CAV2,7,116499601,116508541,28,7,9675,-0.21522,0.5852,0.53337,0.59454,0.967281557553957,0.936061545741325,0.973651046225642
CMTM1,16,66566391,66579135,22,5,9675,-0.2153,0.58523,0.35496,0.83869,0.967281557553957,0.882658569107892,0.973651046225642
OR1L6,9,122749848,122750783,3,2,9675,-0.21544,0.58529,0.62327,0.54346,0.967281557553957,0.959307002850436,0.973651046225642
DBI,2,119366924,119372551,19,7,9675,-0.21579,0.58542,0.66347,0.46276,0.967281557553957,0.965827220900729,0.973651046225642
SF3A3,1,37956975,37990490,74,12,9675,-0.21589,0.58546,0.54478,0.53641,0.967281557553957,0.939097752388088,0.973651046225642
TCTA,3,49412206,49416476,4,2,9675,-0.21593,0.58548,0.61372,0.5471,0.967281557553957,0.957270841892574,0.973651046225642
SH3BGRL3,1,26279722,26281522,4,3,9675,-0.21613,0.58556,0.53401,0.61938,0.967281557553957,0.936289713494413,0.973651046225642
GPD1L,3,32106511,32168715,193,24,9675,-0.21619,0.58558,0.40827,0.7519,0.967281557553957,0.901848326515881,0.973651046225642
ADCY6,12,48766192,48789037,24,7,9675,-0.2164,0.58566,0.62566,0.48758,0.967281557553957,0.959677761873242,0.973651046225642
ZNF524,19,55599755,55603138,10,4,9675,-0.21661,0.58574,0.60847,0.52026,0.967281557553957,0.956031649837412,0.973651046225642
RAD21L1,20,1226043,1261279,79,16,9675,-0.21669,0.58578,0.49749,0.5888,0.967281557553957,0.928299390651931,0.973651046225642
MFAP2,1,16974500,16981643,13,5,9675,-0.21682,0.58582,0.60841,0.53666,0.967281557553957,0.956031649837412,0.973651046225642
HTRA2,2,74529405,74533556,2,2,9675,-0.21687,0.58585,0.61014,0.55541,0.967281557553957,0.956332440669285,0.973651046225642
RPP38,10,15097180,15104257,21,9,9675,-0.21689,0.58585,0.50479,0.62823,0.967281557553957,0.930270863988865,0.973651046225642
GJD4,10,35605410,35608935,7,4,9675,-0.21694,0.58587,0.5017,0.65062,0.967281557553957,0.929811255804563,0.973651046225642
PBX1,1,164559360,164886047,683,117,9675,-0.21697,0.58588,0.49303,0.58735,0.967281557553957,0.927316644810983,0.973651046225642
H3F3A,1,226062707,226072002,11,6,9675,-0.21738,0.58605,0.76609,0.41927,0.967308893483146,0.980016337164751,0.973651046225642
TSPAN9,12,3077355,3286564,817,118,9675,-0.21748,0.58608,0.79834,0.36504,0.967308893483146,0.985340083893735,0.965260535917902
KNCN,1,46545638,46551657,16,7,9675,-0.21752,0.5861,0.48085,0.66333,0.967308893483146,0.923034266903543,0.973651046225642
VSX1,20,25070885,25082379,33,8,9675,-0.21757,0.58612,0.4076,0.72289,0.967308893483146,0.901648092771084,0.973651046225642
WASF1,6,110099817,110189874,181,15,9675,-0.21768,0.58616,0.41182,0.73651,0.967308893483146,0.903351224368145,0.973651046225642
ADCY7,16,50244749,50318135,130,32,9675,-0.21784,0.58622,0.38231,0.79927,0.967320958116124,0.892675481330963,0.973651046225642
SAMD7,3,169905106,169939175,78,19,9675,-0.21802,0.58629,0.59336,0.52131,0.967349520086277,0.95225617214043,0.973651046225642
SLC46A3,13,28700080,28719013,25,8,9675,-0.21842,0.58645,0.61882,0.51196,0.967526559130122,0.957270841892574,0.973651046225642
OR4A15,11,55367884,55368918,3,3,9675,-0.21896,0.58666,0.5968,0.56206,0.967715591194969,0.952612506954103,0.973651046225642
RNASEH2A,19,12802054,12813648,31,8,9675,-0.21898,0.58667,0.44045,0.66192,0.967715591194969,0.913885429797809,0.973651046225642
FAM26F,6,116461370,116463782,3,3,9675,-0.21925,0.58677,0.64718,0.52143,0.967793588177163,0.963271318538916,0.973651046225642
AGBL3,7,134986508,135135778,287,22,9675,-0.2198,0.58698,0.75263,0.3624,0.968052984189723,0.977493404526167,0.965260535917902
CABP5,19,48029383,48044054,80,10,9675,-0.22007,0.58709,0.48542,0.65191,0.968109940722112,0.925516988164452,0.973651046225642
TUFT1,1,151540300,151583583,76,17,9675,-0.22014,0.58712,0.38174,0.82025,0.968109940722112,0.892671590880143,0.973651046225642
SPEF2,5,35617779,35814611,506,51,9675,-0.22043,0.58723,0.44486,0.69769,0.968117418283046,0.915768080502298,0.973651046225642
IL18,11,112143251,112164117,27,9,9675,-0.22042,0.58723,0.42602,0.73132,0.968117418283046,0.907659415109667,0.973651046225642
CCNC,6,99542387,99568973,64,12,9675,-0.22074,0.58735,0.51664,0.57233,0.968225161956034,0.932156797763829,0.973651046225642
PRKACG,9,69012529,69014123,1,1,9675,-0.22102,0.58746,0.586,0.586,0.968225161956034,0.950715996471107,0.973651046225642
MS4A12,11,60492742,60507430,59,10,9675,-0.22121,0.58753,0.31128,0.91551,0.968225161956034,0.858710524024024,0.978032461396635
C1orf198,1,230837119,230869589,90,20,9675,-0.22144,0.58763,0.81284,0.38568,0.968225161956034,0.986254941526264,0.971497083333333
PQLC3,2,11155372,11178874,73,18,9675,-0.22153,0.58766,0.60326,0.5211,0.968225161956034,0.954677490307573,0.973651046225642
GCSH,16,81081947,81096375,59,8,9675,-0.22153,0.58766,0.48454,0.65709,0.968225161956034,0.925329448483589,0.973651046225642
EAF2,3,121835187,121886526,121,14,9675,-0.22163,0.5877,0.67647,0.45048,0.968225161956034,0.967420104351859,0.973651046225642
REV3L,6,111299031,111483715,287,32,9675,-0.22169,0.58772,0.58135,0.49388,0.968225161956034,0.950115803984347,0.973651046225642
ARL5C,17,39156894,39166161,37,13,9675,-0.22181,0.58777,0.50592,0.61048,0.968225161956034,0.930270863988865,0.973651046225642
C7orf57,7,48035511,48061297,66,10,9675,-0.22196,0.58783,0.59791,0.5433,0.968237122734613,0.953008106001559,0.973651046225642
UFSP1,7,100888723,100889718,1,1,9675,-0.22213,0.58789,0.5865,0.5865,0.968249081367184,0.950715996471107,0.973651046225642
DEFB123,20,31440519,31450257,19,4,9675,-0.22227,0.58795,0.54173,0.5955,0.968261037854324,0.938270039596493,0.973651046225642
ZMYM2,13,19957432,20091845,213,20,9675,-0.22262,0.58808,0.37331,0.81875,0.968334340807175,0.887787089262613,0.973651046225642
C10orf67,10,23202851,23345216,207,24,9675,-0.22265,0.5881,0.37146,0.80827,0.968334340807175,0.887787089262613,0.973651046225642
ZFP62,5,180845338,180861286,43,9,9675,-0.22283,0.58817,0.60939,0.53405,0.968358229913917,0.956148893446125,0.973651046225642
FAM47E-STBD1,4,76251700,76311130,201,24,9675,-0.22297,0.58822,0.44928,0.66991,0.968358229913917,0.917255897920605,0.973651046225642
TET1,10,68560360,68694487,370,36,9675,-0.22339,0.58838,0.41248,0.75125,0.968407235510167,0.903351224368145,0.973651046225642
LCK,1,32251239,32286170,18,11,9675,-0.22378,0.58854,0.54519,0.58307,0.968407235510167,0.939097752388088,0.973651046225642
VAV3,1,107571160,107964923,1074,96,9675,-0.22393,0.58859,0.5145,0.56463,0.968407235510167,0.932156797763829,0.973651046225642
LRRC26,9,137168758,137170039,3,3,9675,-0.22403,0.58863,0.53897,0.62078,0.968407235510167,0.937669376360367,0.973651046225642
WDR60,7,158856578,158946192,209,24,9675,-0.22408,0.58865,0.5618,0.56641,0.968407235510167,0.945220172271603,0.973651046225642
CHD8,14,21385194,21437298,61,11,9675,-0.22409,0.58865,0.70747,0.44408,0.968407235510167,0.973465789315951,0.973651046225642
MEPE,4,87821398,87846817,79,19,9675,-0.22424,0.58871,0.6701,0.46871,0.968407235510167,0.966564309153713,0.973651046225642
C16orf78,16,49373808,49399431,59,11,9675,-0.22422,0.58871,0.46826,0.64721,0.968407235510167,0.919655170278638,0.973651046225642
TRIM46,1,155173787,155184971,8,4,9675,-0.22434,0.58875,0.55779,0.5779,0.968407235510167,0.943821807373272,0.973651046225642
TPRKB,2,73729830,73740104,9,4,9675,-0.22449,0.58881,0.70338,0.45155,0.968407235510167,0.972121609532401,0.973651046225642
ZC3HAV1L,7,139021498,139036489,31,7,9675,-0.22454,0.58883,0.73763,0.39517,0.968407235510167,0.976692455180359,0.973651046225642
PARK7,1,7961654,7985283,42,13,9675,-0.22512,0.58906,0.39281,0.77721,0.968485226480836,0.896038674863388,0.973651046225642
ZNF79,9,127424374,127446964,51,6,9675,-0.22527,0.58912,0.44809,0.69833,0.968485226480836,0.917071872080089,0.973651046225642
LOC105374357,4,3645103,3653896,32,12,9675,-0.22537,0.58915,0.58648,0.5444,0.968485226480836,0.950715996471107,0.973651046225642
S100B,21,46598618,46605122,24,10,9675,-0.22546,0.58919,0.40711,0.79169,0.968485226480836,0.901475393800507,0.973651046225642
CYBRD1,2,171522247,171558133,96,22,9675,-0.22549,0.5892,0.50117,0.64391,0.968485226480836,0.929146320678514,0.973651046225642
IL17F,6,52236681,52245689,26,11,9675,-0.22596,0.58938,0.54977,0.58171,0.968485226480836,0.9414445881914,0.973651046225642
CD93,20,23079356,23086340,8,4,9675,-0.22599,0.5894,0.6139,0.54184,0.968485226480836,0.957270841892574,0.973651046225642
PPP1R12B,1,202348702,202588569,237,22,9675,-0.22627,0.5895,0.42275,0.70612,0.968485226480836,0.905901839375218,0.973651046225642
HEXB,5,74640023,74721288,240,48,9675,-0.22634,0.58953,0.84401,0.34191,0.968485226480836,0.99093045916736,0.959539785998166
TSNAXIP1,16,67806656,67828068,20,8,9675,-0.22641,0.58956,0.60998,0.53418,0.968485226480836,0.956332440669285,0.973651046225642
TMEM41B,11,9280654,9314768,87,14,9675,-0.22656,0.58962,0.45838,0.70991,0.968485226480836,0.918582047337278,0.973651046225642
CMTM3,16,66604032,66613892,19,7,9675,-0.22657,0.58962,0.4648,0.70265,0.968485226480836,0.918582047337278,0.973651046225642
C11orf16,11,8920076,8933006,25,7,9675,-0.22693,0.58976,0.54548,0.58694,0.968485226480836,0.939097752388088,0.973651046225642
LOC105372474,19,56863396,56894601,62,22,9675,-0.22695,0.58977,0.94736,0.32445,0.968485226480836,0.99999,0.955184411059613
UBE2L6,11,57551655,57568330,38,10,9675,-0.22698,0.58978,0.41689,0.75103,0.968485226480836,0.904674265693087,0.973651046225642
MAL2,8,119208371,119245673,57,16,9675,-0.22727,0.58989,0.44889,0.70962,0.968485226480836,0.917071872080089,0.973651046225642
STK38,6,36493889,36547479,116,13,9675,-0.22735,0.58992,0.99331,0.288,0.968485226480836,0.99999,0.948190267730496
GOLPH3,5,32124718,32174319,65,13,9675,-0.22743,0.58996,0.60722,0.51061,0.968485226480836,0.955429549194378,0.973651046225642
TMPRSS11F,4,68053198,68129869,155,14,9675,-0.22753,0.58999,0.5367,0.55635,0.968485226480836,0.937153974895398,0.973651046225642
CCR7,17,40553769,40565484,21,13,9675,-0.22767,0.59005,0.43565,0.6956,0.968485226480836,0.912118760245902,0.973651046225642
CELA3A,1,22001656,22012542,23,8,9675,-0.22775,0.59008,0.6951,0.42759,0.968485226480836,0.970296601277372,0.973651046225642
HEYL,1,39623431,39639676,35,17,9675,-0.228,0.59018,0.58586,0.53921,0.968485226480836,0.950715996471107,0.973651046225642
FLI1,11,128686535,128813267,338,67,9675,-0.22807,0.59021,0.38617,0.75348,0.968485226480836,0.894222884882108,0.973651046225642
RPS23,5,82273320,82278416,16,9,9675,-0.22815,0.59024,0.82414,0.38608,0.968485226480836,0.988203661419894,0.971497083333333
NDUFAF1,15,41387349,41402554,24,8,9675,-0.22848,0.59036,0.40365,0.76295,0.968485226480836,0.900752342462433,0.973651046225642
MPP6,7,24573346,24693703,324,22,9675,-0.22853,0.59038,0.8871,0.3252,0.968485226480836,0.997712579321328,0.955184411059613
APCDD1L,20,58452469,58515393,129,41,9675,-0.22866,0.59043,0.66318,0.46443,0.968485226480836,0.965696796478426,0.973651046225642
FAM107A,3,58564112,58627610,233,44,9675,-0.22868,0.59044,0.59075,0.50988,0.968485226480836,0.951451472290424,0.973651046225642
OR8H1,11,56290127,56291062,3,3,9675,-0.22868,0.59044,0.65738,0.51866,0.968485226480836,0.964356861477046,0.973651046225642
LOC101927763,11,5514393,5521635,17,6,9675,-0.22873,0.59046,0.66802,0.50339,0.968485226480836,0.966564309153713,0.973651046225642
RNF182,6,13924446,13980009,90,16,9675,-0.22888,0.59052,0.60012,0.52585,0.968497112738967,0.953390796919616,0.973651046225642
FOXF2,6,1389834,1395597,14,8,9675,-0.22916,0.59063,0.64601,0.49711,0.968508078267542,0.962726231637043,0.973651046225642
SERTAD1,19,40422501,40426025,5,3,9675,-0.22956,0.59078,0.6428,0.51432,0.968508078267542,0.961652646028513,0.973651046225642
RARB,3,25174332,25597932,1405,121,9675,-0.22961,0.5908,0.71931,0.40908,0.968508078267542,0.974311073483842,0.973651046225642
HDGFL1,6,22569449,22570521,3,2,9675,-0.22969,0.59083,0.50998,0.6645,0.968508078267542,0.930503162393162,0.973651046225642
KLHL8,4,87160103,87220608,83,18,9675,-0.22972,0.59084,0.48437,0.63008,0.968508078267542,0.925329448483589,0.973651046225642
DOCK1,10,126905409,127452517,1528,154,9675,-0.22994,0.59093,0.34743,0.78954,0.968508078267542,0.878556910893816,0.973651046225642
AXDND1,1,179365718,179554735,945,44,9675,-0.23013,0.591,0.5088,0.58363,0.968508078267542,0.930270863988865,0.973651046225642
PCNXL4,14,60091827,60134814,84,8,9675,-0.23028,0.59106,0.60129,0.50452,0.968508078267542,0.953840132170007,0.973651046225642
KRTAP4-11,17,41117181,41118354,5,2,9675,-0.2303,0.59107,0.72334,0.46312,0.968508078267542,0.975090248109814,0.973651046225642
IFITM5,11,298200,299526,5,4,9675,-0.23056,0.59117,0.56645,0.58896,0.968508078267542,0.946523668881405,0.973651046225642
HES4,1,998962,1001285,7,3,9675,-0.23058,0.59118,0.64683,0.50687,0.968508078267542,0.963073361174181,0.973651046225642
HMGXB4,22,35241535,35295807,90,10,9675,-0.23068,0.59122,0.70406,0.42698,0.968508078267542,0.972121609532401,0.973651046225642
PROM1,4,15968226,16119884,412,76,9675,-0.2309,0.5913,0.45216,0.64652,0.968508078267542,0.917808043742406,0.973651046225642
ABI1,10,26746596,26861087,298,22,9675,-0.23094,0.59132,0.51288,0.61923,0.968508078267542,0.931600353964801,0.973651046225642
ZNF669,1,247099962,247104400,10,6,9675,-0.23105,0.59136,0.52035,0.60784,0.968508078267542,0.932886499853673,0.973651046225642
SPACA1,6,88047035,88066832,22,6,9675,-0.2313,0.59146,0.71443,0.44475,0.968508078267542,0.973808031034227,0.973651046225642
STOML2,9,35099776,35103195,4,2,9675,-0.2316,0.59158,0.55498,0.61103,0.968508078267542,0.942884699519231,0.973651046225642
SYT13,11,45240302,45286333,105,18,9675,-0.23169,0.59161,0.41662,0.74603,0.968508078267542,0.904639453577765,0.973651046225642
RWDD2B,21,29004778,29019371,20,7,9675,-0.2318,0.59166,0.44393,0.70573,0.968508078267542,0.915643282477002,0.973651046225642
EDAR,2,108894471,108989372,254,41,9675,-0.23188,0.59169,0.42901,0.70013,0.968508078267542,0.909596326365631,0.973651046225642
GABRD,1,2019329,2030753,23,8,9675,-0.23204,0.59175,0.60067,0.53704,0.968508078267542,0.953744576095411,0.973651046225642
LMOD1,1,201896456,201946588,88,21,9675,-0.23212,0.59178,0.57179,0.56124,0.968508078267542,0.947598177468857,0.973651046225642
GRB10,7,50590063,50793462,547,55,9675,-0.23232,0.59186,0.6761,0.45788,0.968508078267542,0.967420104351859,0.973651046225642
ACTN1,14,68874123,68979366,319,53,9675,-0.23238,0.59188,0.49098,0.6329,0.968508078267542,0.92689046032397,0.973651046225642
ADGRF1,6,46997703,47042363,65,22,9675,-0.23264,0.59198,0.41909,0.72693,0.968508078267542,0.905274473065161,0.973651046225642
PSMB7,9,124353465,124415473,74,16,9675,-0.23263,0.59198,0.385,0.75978,0.968508078267542,0.893791588926811,0.973651046225642
MT3,16,56589355,56591088,3,3,9675,-0.23266,0.59199,0.52177,0.65964,0.968508078267542,0.933281927194861,0.973651046225642
SHH,7,155802864,155812273,15,8,9675,-0.23308,0.59215,0.54077,0.6117,0.968508078267542,0.937980837899112,0.973651046225642
EGLN3,14,33924215,33951083,64,18,9675,-0.23325,0.59222,0.86098,0.35561,0.968508078267542,0.994567117780294,0.964619911426041
ANXA13,8,123680794,123737407,153,36,9675,-0.23329,0.59223,0.79056,0.39578,0.968508078267542,0.984957921725565,0.973651046225642
ANHX,12,133218312,133236220,37,14,9675,-0.23353,0.59233,0.4128,0.76976,0.968508078267542,0.903395668372813,0.973651046225642
MXRA8,1,1352689,1363541,24,6,9675,-0.23372,0.5924,0.80094,0.41526,0.968508078267542,0.985340083893735,0.973651046225642
SCN5A,3,38548058,38649673,226,54,9675,-0.23401,0.59251,0.46468,0.66778,0.968508078267542,0.918582047337278,0.973651046225642
PAX8,2,113215997,113278950,193,26,9675,-0.23413,0.59256,0.53745,0.58953,0.968508078267542,0.937486418052257,0.973651046225642
CNTNAP1,17,42682614,42699993,19,7,9675,-0.23436,0.59265,0.73205,0.45894,0.968508078267542,0.976087276081609,0.973651046225642
OSBPL11,3,125528858,125595537,201,22,9675,-0.23438,0.59266,0.50801,0.6044,0.968508078267542,0.930270863988865,0.973651046225642
OR9A4,7,141873479,141986420,200,28,9675,-0.23466,0.59277,0.84578,0.34434,0.968508078267542,0.991636898907976,0.96061037919005
TRPC6,11,101451564,101584018,505,45,9675,-0.23475,0.5928,0.40643,0.75051,0.968508078267542,0.901122948919213,0.973651046225642
TTC8,14,88824153,88877996,72,13,9675,-0.23482,0.59283,0.49795,0.6278,0.968508078267542,0.928299390651931,0.973651046225642
ADGRB2,1,31727105,31764063,31,11,9675,-0.23579,0.5932,0.70042,0.45172,0.968508078267542,0.972121609532401,0.973651046225642
IL20RA,6,136999971,137045366,72,23,9675,-0.23584,0.59322,0.60053,0.49609,0.968508078267542,0.953744576095411,0.973651046225642
MPDZ,9,13105296,13279662,189,35,9675,-0.23583,0.59322,0.41306,0.71119,0.968508078267542,0.903395668372813,0.973651046225642
CFAP54,12,96489546,96875555,930,67,9675,-0.2359,0.59325,0.71878,0.42825,0.968508078267542,0.974269358718914,0.973651046225642
MAP10,1,232804892,232810346,8,4,9675,-0.23616,0.59335,0.69008,0.48572,0.968508078267542,0.968619717125382,0.973651046225642
PEMT,17,17505563,17591703,202,30,9675,-0.23622,0.59337,0.62035,0.48424,0.968508078267542,0.957754843211433,0.973651046225642
ATR,3,142449235,142578826,221,19,9675,-0.23698,0.59366,0.95159,0.30866,0.968508078267542,0.99999,0.954503098802395
EPX,17,58192728,58205174,14,6,9675,-0.23738,0.59382,0.79085,0.42736,0.968508078267542,0.984957921725565,0.973651046225642
WFDC3,20,45774208,45791908,55,12,9675,-0.23741,0.59383,0.46236,0.69146,0.968508078267542,0.918582047337278,0.973651046225642
PBK,8,27809621,27838095,136,11,9675,-0.23759,0.5939,0.69092,0.43158,0.968508078267542,0.96896981666794,0.973651046225642
MEIS3,19,47403118,47422265,28,13,9675,-0.23764,0.59392,0.46117,0.66307,0.968508078267542,0.918582047337278,0.973651046225642
ZNF799,19,12390014,12413983,51,12,9675,-0.23766,0.59393,0.50281,0.58345,0.968508078267542,0.930268249042917,0.973651046225642
DZIP1L,3,138061985,138115818,89,11,9675,-0.238,0.59406,0.59885,0.5241,0.968508078267542,0.953008106001559,0.973651046225642
RELL1,4,37588059,37686377,296,57,9675,-0.23829,0.59417,0.43606,0.70135,0.968508078267542,0.912118760245902,0.973651046225642
DCTN1,2,74361154,74392087,29,8,9675,-0.23836,0.5942,0.56201,0.57249,0.968508078267542,0.945233817415988,0.973651046225642
RRM1,11,4094561,4138881,89,13,9675,-0.23856,0.59428,0.46504,0.69672,0.968508078267542,0.918582047337278,0.973651046225642
C3orf52,3,112086335,112131095,113,17,9675,-0.23874,0.59435,0.43315,0.71175,0.968508078267542,0.911845069372778,0.973651046225642
SPA17,11,124673844,124697545,16,6,9675,-0.23885,0.59439,0.49239,0.64936,0.968508078267542,0.92689046032397,0.973651046225642
LOC101928728,1,26692063,26696405,8,3,9675,-0.23895,0.59443,0.75208,0.43266,0.968508078267542,0.977493404526167,0.973651046225642
AUH,9,91213815,91361939,296,29,9675,-0.239,0.59445,0.39383,0.78027,0.968508078267542,0.896051860925513,0.973651046225642
C3orf62,3,49268597,49277075,9,4,9675,-0.23909,0.59448,0.52001,0.63988,0.968508078267542,0.932886499853673,0.973651046225642
