GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
PPP1R1C,2,181954241,182131382,309,46,9675,-0.099828,0.53976,0.30498,0.84496,0.953638273878021,0.861109542323588,0.974679981185325
ESYT1,12,56128202,56144676,11,7,9675,-0.099853,0.53977,0.64424,0.43113,0.953638273878021,0.955611325262308,0.974679981185325
LOC101060024,5,134081431,134082822,3,3,9675,-0.10019,0.5399,0.61835,0.46422,0.953638273878021,0.945937166126485,0.974679981185325
PDHB,3,58427630,58433852,17,5,9675,-0.10049,0.54002,0.8042,0.34288,0.953638273878021,0.987495441686683,0.974679981185325
ALDH1L1,3,126103561,126181526,290,37,9675,-0.10053,0.54004,0.40557,0.62594,0.953638273878021,0.89361562589928,0.974679981185325
LRRFIP2,3,37052626,37176817,186,20,9675,-0.10074,0.54012,0.30044,0.8038,0.953638273878021,0.860390775942661,0.974679981185325
CCR5,3,46370142,46376206,15,5,9675,-0.10084,0.54016,0.79673,0.33122,0.953638273878021,0.986730412989288,0.974679981185325
ZNF554,19,2819874,2836735,73,17,9675,-0.1012,0.5403,0.3324,0.77279,0.953638273878021,0.872453219080263,0.974679981185325
DMP1,4,87650302,87664361,30,8,9675,-0.10145,0.5404,0.89147,0.30851,0.953638273878021,0.999904413605442,0.974679981185325
TMEM11,17,21197950,21214595,31,9,9675,-0.10144,0.5404,0.57055,0.47272,0.953638273878021,0.93719735407169,0.974679981185325
TAX1BP3,17,3662893,3668679,11,6,9675,-0.1017,0.5405,0.4561,0.57918,0.953638273878021,0.910088180153001,0.974679981185325
SMAGP,12,51245349,51270418,39,10,9675,-0.10181,0.54055,0.69052,0.38126,0.953638273878021,0.966839455554711,0.974679981185325
DAG1,3,49468703,49535618,83,12,9675,-0.10189,0.54058,0.67745,0.3782,0.953638273878021,0.964163704506737,0.974679981185325
ARL6IP6,2,152717893,152761253,82,16,9675,-0.10191,0.54059,0.44799,0.56512,0.953638273878021,0.910088180153001,0.974679981185325
C5AR2,19,47331841,47342080,24,6,9675,-0.10193,0.54059,0.49101,0.53035,0.953638273878021,0.918631858479057,0.974679981185325
LOC389199,4,7938921,7940296,9,3,9675,-0.1022,0.5407,0.7274,0.37765,0.953638273878021,0.972700082891006,0.974679981185325
TEX10,9,100302075,100352977,79,13,9675,-0.10235,0.54076,0.67183,0.38057,0.953638273878021,0.963539446134644,0.974679981185325
PRLHR,10,118591925,118599895,33,9,9675,-0.10239,0.54078,0.44961,0.60605,0.953638273878021,0.910088180153001,0.974679981185325
ANAPC5,12,121308245,121354209,72,15,9675,-0.10241,0.54078,0.50356,0.52659,0.953638273878021,0.920182201108472,0.974679981185325
PAX4,7,127610292,127618192,13,4,9675,-0.10245,0.5408,0.60361,0.45452,0.953638273878021,0.943737189326556,0.974679981185325
CEPT1,1,111139627,111185102,52,14,9675,-0.10264,0.54088,0.37895,0.68185,0.953638273878021,0.887357292587448,0.974679981185325
FEM1C,5,115520908,115544894,26,12,9675,-0.10279,0.54093,0.50456,0.54452,0.953638273878021,0.920182201108472,0.974679981185325
OPN4,10,86654557,86666460,41,13,9675,-0.10288,0.54097,0.43269,0.61352,0.953638273878021,0.905181174863388,0.974679981185325
WDR41,5,77430933,77620611,607,57,9675,-0.10314,0.54107,0.56799,0.43098,0.953638273878021,0.936952383679313,0.974679981185325
ZNF571,19,37564253,37594792,42,11,9675,-0.10312,0.54107,0.49698,0.52534,0.953638273878021,0.919706406281458,0.974679981185325
MYO7A,11,77128214,77215241,219,39,9675,-0.10322,0.5411,0.563,0.44465,0.953638273878021,0.936952383679313,0.974679981185325
ATP5B,12,56638175,56646068,9,5,9675,-0.1032,0.5411,0.59837,0.45575,0.953638273878021,0.9424235858759,0.974679981185325
ZNF511,10,133308889,133313162,4,3,9675,-0.1033,0.54114,0.53828,0.52507,0.953638273878021,0.930117611659614,0.974679981185325
ACSL1,4,184755595,184826114,194,34,9675,-0.10336,0.54116,0.64546,0.39159,0.953638273878021,0.95584159524001,0.974679981185325
PEX16,11,45909669,45918123,11,4,9675,-0.10339,0.54117,0.4402,0.63918,0.953638273878021,0.909138200202224,0.974679981185325
AAMP,2,218264129,218270209,8,4,9675,-0.10426,0.54152,0.45719,0.60999,0.954163536293029,0.910088180153001,0.974679981185325
FBXO28,1,224114087,224162047,94,14,9675,-0.10453,0.54163,0.3015,0.85666,0.954265856184084,0.860722905062317,0.974679981185325
CCDC122,13,43823931,43879690,146,16,9675,-0.10475,0.54171,0.46707,0.55312,0.954315306298533,0.913515730050934,0.974679981185325
KCNF1,2,10911937,10914225,4,3,9675,-0.10549,0.54201,0.56984,0.50023,0.954727774583094,0.936952383679313,0.974679981185325
PPP2R1B,11,111695074,111766445,42,15,9675,-0.10561,0.54205,0.91402,0.28719,0.954727774583094,0.999904413605442,0.971240227564691
TMEM155,4,121758930,121766042,21,7,9675,-0.10574,0.5421,0.4849,0.54518,0.954727774583094,0.918288713932399,0.974679981185325
GOLGA5,14,92794231,92839963,129,13,9675,-0.10601,0.54221,0.60112,0.41774,0.95482999137518,0.943070188679245,0.974679981185325
ZNF852,3,44498970,44510640,7,5,9675,-0.10679,0.54252,0.51345,0.54936,0.95507675862069,0.923002075637643,0.974679981185325
TMEM262,11,65088212,65089990,4,3,9675,-0.10679,0.54252,0.59234,0.48227,0.95507675862069,0.942081952896682,0.974679981185325
ATP1A4,1,160151562,160186977,128,39,9675,-0.10692,0.54257,0.34949,0.76814,0.95507675862069,0.880716587833219,0.974679981185325
NEDD4L,18,58044233,58401541,919,114,9675,-0.10695,0.54259,0.54679,0.47659,0.95507675862069,0.932958835023042,0.974679981185325
APC2,19,1446268,1473244,48,18,9675,-0.10702,0.54261,0.44877,0.59974,0.95507675862069,0.910088180153001,0.974679981185325
ZBED8,5,160393148,160400097,8,4,9675,-0.10775,0.5429,0.54097,0.52294,0.955495680490375,0.930792576779026,0.974679981185325
ANKRD34C,15,79282804,79298239,19,6,9675,-0.10842,0.54317,0.4437,0.62247,0.955763117280996,0.909680651276904,0.974679981185325
SYTL2,11,85694221,85811159,208,24,9675,-0.10858,0.54323,0.39534,0.67051,0.955763117280996,0.890757388114453,0.974679981185325
ARPC4,3,9792495,9807105,23,11,9675,-0.10861,0.54325,0.4992,0.52358,0.955763117280996,0.920027876732821,0.974679981185325
PCDHB13,5,141213919,141217421,7,3,9675,-0.10865,0.54326,0.49234,0.57858,0.955763117280996,0.919005297582775,0.974679981185325
YPEL2,17,59331692,59401734,118,24,9675,-0.11005,0.54381,0.46045,0.56433,0.955839070299105,0.910559552640069,0.974679981185325
TEKT2,1,36084075,36088276,2,1,9675,-0.11007,0.54382,0.57067,0.51621,0.955839070299105,0.937226912145858,0.974679981185325
SAC3D1,11,65040904,65044828,9,4,9675,-0.11017,0.54386,0.53825,0.52892,0.955839070299105,0.930117611659614,0.974679981185325
DYDC2,10,80344745,80368118,64,13,9675,-0.11035,0.54394,0.56815,0.45287,0.955839070299105,0.936952383679313,0.974679981185325
POT1,7,124822386,124929983,259,16,9675,-0.11042,0.54396,0.48979,0.5148,0.955839070299105,0.918481752241239,0.974679981185325
BMPR1A,10,86755786,86925188,370,38,9675,-0.11043,0.54396,0.41868,0.58817,0.955839070299105,0.900202550602551,0.974679981185325
IL32,16,3065312,3069667,14,10,9675,-0.11055,0.54402,0.53261,0.51683,0.955839070299105,0.929233830508475,0.974679981185325
CYP2A13,19,41088451,41096195,19,7,9675,-0.11072,0.54408,0.64631,0.43359,0.955839070299105,0.95584159524001,0.974679981185325
ADAMTS12,5,33523535,33892194,1006,101,9675,-0.11074,0.54409,0.62131,0.38691,0.955839070299105,0.947500109543568,0.974679981185325
ODAM,4,70195726,70204576,23,6,9675,-0.11078,0.5441,0.6383,0.42032,0.955839070299105,0.953469725247927,0.974679981185325
SGK2,20,43558995,43585633,46,21,9675,-0.11085,0.54413,0.36586,0.72171,0.955839070299105,0.884026139339969,0.974679981185325
LATS2,13,20973036,21061583,225,30,9675,-0.11097,0.54418,0.49057,0.53424,0.955839070299105,0.918481752241239,0.974679981185325
DSC2,18,31065974,31102432,41,16,9675,-0.1112,0.54427,0.40056,0.69115,0.955839070299105,0.891556511627907,0.974679981185325
MYO1G,7,44962661,44979105,34,9,9675,-0.11125,0.54429,0.54801,0.51208,0.955839070299105,0.932958835023042,0.974679981185325
FXR1,3,180912446,180982753,89,17,9675,-0.11133,0.54432,0.98729,0.25951,0.955839070299105,0.999904413605442,0.961194761233125
PSMA3,14,58244805,58272009,28,10,9675,-0.11147,0.54438,0.33561,0.79494,0.955839070299105,0.873816134786918,0.974679981185325
C1QTNF3,5,34017858,34043266,68,13,9675,-0.11178,0.5445,0.34063,0.79205,0.955839070299105,0.876783746849622,0.974679981185325
LSM11,5,157743695,157760709,32,8,9675,-0.11178,0.5445,0.89528,0.29883,0.955839070299105,0.999904413605442,0.974679981185325
ERBB3,12,56080025,56103507,24,11,9675,-0.1121,0.54463,0.41193,0.66428,0.955839070299105,0.897127740112994,0.974679981185325
OPALIN,10,96343216,96359365,43,10,9675,-0.11231,0.54471,0.78807,0.33543,0.955839070299105,0.985216114285714,0.974679981185325
NAT8B,2,73700509,73701340,1,1,9675,-0.11236,0.54473,0.5437,0.5437,0.955839070299105,0.932267975414416,0.974679981185325
KLK9,19,51002513,51009634,12,4,9675,-0.11238,0.54474,0.62471,0.46198,0.955839070299105,0.94914053079785,0.974679981185325
ORM1,9,114323023,114326479,5,4,9675,-0.11244,0.54476,0.61148,0.46352,0.955839070299105,0.945468854114084,0.974679981185325
KPNA2,17,68035732,68046854,28,6,9675,-0.11244,0.54476,0.4047,0.66069,0.955839070299105,0.893071834774256,0.974679981185325
SLC16A9,10,59650764,59709891,132,26,9675,-0.11284,0.54492,0.3912,0.67476,0.955839070299105,0.890243932639921,0.974679981185325
DES,2,219418377,219426739,10,4,9675,-0.11311,0.54503,0.69641,0.39073,0.955839070299105,0.967046190080773,0.974679981185325
NOS3,7,150991056,151014599,38,14,9675,-0.11321,0.54507,0.44197,0.61224,0.955839070299105,0.909420711887173,0.974679981185325
RBP2,3,139452884,139476510,49,6,9675,-0.11335,0.54512,0.44121,0.64353,0.955839070299105,0.909410201703272,0.974679981185325
SDC4,20,45325285,45348424,63,13,9675,-0.11352,0.54519,0.48527,0.57065,0.955839070299105,0.918308005354752,0.974679981185325
FAM3D,3,58633943,58666844,100,22,9675,-0.11354,0.5452,0.49997,0.5245,0.955839070299105,0.920027876732821,0.974679981185325
TRAF3IP2,6,111555378,111606874,123,23,9675,-0.1136,0.54522,0.47169,0.58492,0.955839070299105,0.913708947423654,0.974679981185325
AGXT,2,240868745,240879119,31,10,9675,-0.11363,0.54524,0.4791,0.55777,0.955839070299105,0.915741793218223,0.974679981185325
FNDC3A,13,48975912,49209779,193,25,9675,-0.11406,0.54541,0.42874,0.54815,0.955839070299105,0.903913060616478,0.974679981185325
IPO7,11,9384622,9448127,80,11,9675,-0.11414,0.54544,0.50361,0.52314,0.955839070299105,0.920182201108472,0.974679981185325
KCNC3,19,50311942,50333515,37,17,9675,-0.11416,0.54544,0.45466,0.58824,0.955839070299105,0.910088180153001,0.974679981185325
TSPO,22,43151514,43163242,23,9,9675,-0.11414,0.54544,0.43441,0.61284,0.955839070299105,0.906529856915739,0.974679981185325
C7orf60,7,112819147,112939877,148,28,9675,-0.11418,0.54545,0.79284,0.33122,0.955839070299105,0.986072950253807,0.974679981185325
OTOL1,3,161429601,161503975,264,24,9675,-0.11428,0.54549,0.44878,0.56789,0.955839070299105,0.910088180153001,0.974679981185325
LMOD3,3,69108672,69122595,38,14,9675,-0.11438,0.54553,0.33328,0.75069,0.955839070299105,0.873017149372862,0.974679981185325
RIC3,11,8092965,8169083,200,29,9675,-0.11445,0.54556,0.32705,0.78295,0.955839070299105,0.871336361809045,0.974679981185325
MAPK15,8,143716302,143722463,19,10,9675,-0.11451,0.54558,0.34514,0.78475,0.955839070299105,0.878492831442015,0.974679981185325
NAA50,3,113716460,113746273,29,6,9675,-0.11473,0.54567,0.51729,0.4911,0.955839070299105,0.924285106465727,0.974679981185325
GALNT14,2,30910465,31161688,694,90,9675,-0.11527,0.54588,0.40447,0.65207,0.955839070299105,0.893071834774256,0.974679981185325
LILRB1,19,54616930,54638167,89,14,9675,-0.11531,0.5459,0.7907,0.35423,0.955839070299105,0.98540895214857,0.974679981185325
C11orf91,11,33698108,33700740,11,7,9675,-0.1154,0.54594,0.49076,0.56989,0.955839070299105,0.918537966999389,0.974679981185325
POLK,5,75511043,75599823,114,18,9675,-0.11543,0.54595,0.86277,0.30832,0.955839070299105,0.998388477221243,0.974679981185325
KCNE1,21,34418715,34512275,30,8,9675,-0.11543,0.54595,0.42359,0.67049,0.955839070299105,0.901852605723555,0.974679981185325
CKMT1A,15,43692886,43699222,3,2,9675,-0.11548,0.54597,0.4741,0.6146,0.955839070299105,0.913800251151109,0.974679981185325
TSPAN10,17,81637171,81648755,81,8,9675,-0.11558,0.54601,0.94638,0.28681,0.955839070299105,0.999904413605442,0.971240227564691
PHF20,20,35772001,35950377,357,24,9675,-0.11563,0.54603,0.82257,0.29845,0.955839070299105,0.990245502784147,0.974679981185325
RASGEF1C,5,180100795,180209130,375,78,9675,-0.11565,0.54604,0.57133,0.4434,0.955839070299105,0.937472995803197,0.974679981185325
MCMDC2,8,66870749,66926386,48,13,9675,-0.11567,0.54604,0.53687,0.49787,0.955839070299105,0.929233830508475,0.974679981185325
STX1B,16,30989256,31010638,28,8,9675,-0.11572,0.54606,0.46756,0.60118,0.955839070299105,0.913515730050934,0.974679981185325
CFAP126,1,161364731,161367883,13,2,9675,-0.11596,0.54616,0.50142,0.57969,0.955923055529098,0.920027876732821,0.974679981185325
ADH5,4,99070978,99088788,61,11,9675,-0.11623,0.54627,0.41122,0.65727,0.955933484430054,0.897127740112994,0.974679981185325
HRAS,11,532242,535561,8,5,9675,-0.11624,0.54627,0.45643,0.62261,0.955933484430054,0.910088180153001,0.974679981185325
HIST3H3,1,228424845,228425325,2,2,9675,-0.11667,0.54644,0.59359,0.49686,0.955992856054836,0.942081952896682,0.974679981185325
BCO2,11,112175485,112218929,67,13,9675,-0.11667,0.54644,0.46477,0.55561,0.955992856054836,0.913063639084884,0.974679981185325
SLC22A1,6,160121789,160159198,82,24,9675,-0.11671,0.54646,0.46201,0.57539,0.955992856054836,0.911226334657078,0.974679981185325
DSP,6,7541575,7586713,108,27,9675,-0.11691,0.54654,0.52341,0.52435,0.956041793431699,0.926250208012327,0.974679981185325
SEPT10,2,109542797,109614206,147,22,9675,-0.11736,0.54671,0.48482,0.53946,0.956233887725975,0.918288713932399,0.974679981185325
PRSS55,8,10525477,10554166,136,23,9675,-0.11748,0.54676,0.51706,0.52418,0.956233887725975,0.924285106465727,0.974679981185325
IRGM,5,150846523,150902400,177,10,9675,-0.11776,0.54687,0.43205,0.60168,0.956233887725975,0.904906053290822,0.974679981185325
HRH4,18,24460568,24487427,72,21,9675,-0.11775,0.54687,0.96579,0.28142,0.956233887725975,0.999904413605442,0.969850131847725
HOXA10,7,27170591,27180261,9,4,9675,-0.11785,0.54691,0.77514,0.36315,0.956233887725975,0.982733534826212,0.974679981185325
ZBTB9,6,33454579,33457544,3,3,9675,-0.11818,0.54704,0.48026,0.60899,0.956285642585551,0.916338673034991,0.974679981185325
TTC7B,14,90540588,90816479,738,91,9675,-0.11854,0.54718,0.50165,0.48276,0.956285642585551,0.920027876732821,0.974679981185325
DAAM2,6,39792366,39904877,295,50,9675,-0.11857,0.54719,0.30708,0.84611,0.956285642585551,0.8617749053146,0.974679981185325
ANKRD65,1,1418420,1421820,5,3,9675,-0.11865,0.54722,0.45288,0.64878,0.956285642585551,0.910088180153001,0.974679981185325
NKX3-2,4,13540830,13544490,3,3,9675,-0.11885,0.5473,0.60355,0.4832,0.956285642585551,0.943737189326556,0.974679981185325
CGNL1,15,57376505,57550727,547,87,9675,-0.11895,0.54734,0.51148,0.48693,0.956285642585551,0.921827822675559,0.974679981185325
EME1,17,50373220,50381752,20,6,9675,-0.11903,0.54738,0.74428,0.34789,0.956285642585551,0.975784214581253,0.974679981185325
DOCK3,3,50674969,51384198,1015,32,9675,-0.11913,0.54741,0.38421,0.6316,0.956285642585551,0.887838804770873,0.974679981185325
ATP10D,4,47485271,47593486,303,46,9675,-0.11915,0.54742,0.35635,0.71447,0.956285642585551,0.88389005658852,0.974679981185325
TAS2R20,12,10995962,10997875,11,3,9675,-0.11925,0.54746,0.39124,0.68444,0.956285642585551,0.890243932639921,0.974679981185325
PLVAP,19,17351448,17377349,78,24,9675,-0.11974,0.54766,0.3962,0.67201,0.956470625356396,0.890757388114453,0.974679981185325
TMEM151B,6,44270743,44279445,14,7,9675,-0.11976,0.54767,0.4383,0.64515,0.956470625356396,0.908539394348756,0.974679981185325
C9orf171,9,132410043,132573319,407,79,9675,-0.12029,0.54787,0.76118,0.3472,0.956638076776891,0.978874890163705,0.974679981185325
WIPF2,17,40219304,40284136,61,9,9675,-0.12028,0.54787,0.88951,0.29956,0.956638076776891,0.999904413605442,0.974679981185325
ADD1,4,2843727,2930076,143,21,9675,-0.12065,0.54802,0.37261,0.71785,0.956710422481724,0.886201997940268,0.974679981185325
CCNDBP1,15,43185118,43197177,8,6,9675,-0.12079,0.54807,0.38593,0.70927,0.956710422481724,0.88903719192679,0.974679981185325
OBSL1,2,219549403,219571577,41,13,9675,-0.12081,0.54808,0.36111,0.77061,0.956710422481724,0.884026139339969,0.974679981185325
MTFR2,6,136231029,136253615,7,6,9675,-0.12138,0.54831,0.5363,0.5282,0.956710422481724,0.929233830508475,0.974679981185325
C9orf72,9,27546546,27573866,87,17,9675,-0.12144,0.54833,0.59933,0.4598,0.956710422481724,0.942676374218951,0.974679981185325
TFG,3,100709284,100748967,55,12,9675,-0.12149,0.54835,0.63966,0.41801,0.956710422481724,0.954334690696542,0.974679981185325
USP41,22,20363284,20390758,44,17,9675,-0.12148,0.54835,0.33244,0.81324,0.956710422481724,0.872453219080263,0.974679981185325
COQ7,16,19067595,19080095,34,9,9675,-0.12154,0.54837,0.46042,0.6235,0.956710422481724,0.910559552640069,0.974679981185325
LOC105376608,11,30363241,30374007,14,6,9675,-0.12157,0.54838,0.52766,0.54135,0.956710422481724,0.927817493782284,0.974679981185325
LIPT2,11,74490727,74493719,6,3,9675,-0.12192,0.54852,0.45787,0.62054,0.95686382380862,0.910088180153001,0.974679981185325
BZW2,7,16646134,16706523,157,35,9675,-0.12209,0.54859,0.66934,0.39208,0.956895096345515,0.962946114719462,0.974679981185325
TCF25,16,89873586,89911387,100,15,9675,-0.12247,0.54874,0.5655,0.48267,0.956980276777251,0.936952383679313,0.974679981185325
TEX261,2,70985938,70994873,22,7,9675,-0.12287,0.54889,0.49882,0.53554,0.956980276777251,0.920027876732821,0.974679981185325
AAAS,12,53307456,53321628,7,4,9675,-0.12295,0.54893,0.68601,0.41039,0.956980276777251,0.96616561489541,0.974679981185325
BAG6,6,31639028,31660767,48,16,9675,-0.12301,0.54895,0.61816,0.43906,0.956980276777251,0.945937166126485,0.974679981185325
GFRA2,8,21692014,21789294,182,49,9675,-0.12327,0.54905,0.31907,0.8113,0.956980276777251,0.868289058163566,0.974679981185325
TRAF2,9,136881933,136926621,84,14,9675,-0.12342,0.54911,0.61748,0.42116,0.956980276777251,0.945937166126485,0.974679981185325
UBE4A,11,118359581,118399211,46,12,9675,-0.12359,0.54918,0.57815,0.46288,0.956980276777251,0.939171071617104,0.974679981185325
SFN,1,26863142,26864456,1,1,9675,-0.12362,0.54919,0.5482,0.5482,0.956980276777251,0.932958835023042,0.974679981185325
FAM84A,2,14632686,14640046,4,3,9675,-0.12374,0.54924,0.56578,0.52137,0.956980276777251,0.936952383679313,0.974679981185325
FERMT1,20,6074845,6123544,204,28,9675,-0.12373,0.54924,0.41398,0.65553,0.956980276777251,0.897127740112994,0.974679981185325
DKK4,8,42373194,42391754,32,7,9675,-0.12396,0.54933,0.6937,0.40055,0.956980276777251,0.966941864162944,0.974679981185325
SLC47A1,17,19533854,19579033,67,19,9675,-0.12401,0.54934,0.545,0.48814,0.956980276777251,0.932435296527325,0.974679981185325
ALG3,3,184242329,184249525,5,3,9675,-0.12402,0.54935,0.52516,0.55656,0.956980276777251,0.927078908741595,0.974679981185325
MROH5,8,141433829,141507230,282,44,9675,-0.12414,0.5494,0.34327,0.78891,0.956980276777251,0.878029767700654,0.974679981185325
NCOA3,20,47501857,47656877,269,24,9675,-0.12419,0.54942,0.63991,0.40893,0.956980276777251,0.954367894822269,0.974679981185325
HEATR6,17,60043191,60078931,30,4,9675,-0.12454,0.54955,0.58068,0.47215,0.957057972934608,0.939171071617104,0.974679981185325
SLAMF1,1,160608111,160647537,95,31,9675,-0.12464,0.5496,0.35558,0.72439,0.957057972934608,0.88389005658852,0.974679981185325
TIGD7,16,3298808,3305439,4,3,9675,-0.12497,0.54973,0.52272,0.55975,0.957057972934608,0.925920832851359,0.974679981185325
OLFM3,1,101802567,101997234,564,76,9675,-0.12508,0.54977,0.31876,0.79708,0.957057972934608,0.868289058163566,0.974679981185325
SLC13A3,20,46557823,46684485,237,58,9675,-0.12511,0.54978,0.84967,0.29916,0.957057972934608,0.994546344318616,0.974679981185325
PON3,7,95359872,95396375,79,15,9675,-0.12523,0.54983,0.55416,0.45541,0.957057972934608,0.934169508437271,0.974679981185325
SESN2,1,28259452,28282491,33,12,9675,-0.12525,0.54984,0.68811,0.39967,0.957057972934608,0.966601437619229,0.974679981185325
ZNF239,10,43556344,43574618,35,8,9675,-0.12545,0.54991,0.56324,0.50735,0.957057972934608,0.936952383679313,0.974679981185325
FBXL22,15,63594830,63602428,12,6,9675,-0.12567,0.55,0.67038,0.41816,0.957057972934608,0.96346808071328,0.974679981185325
TRIM52,5,181256327,181261160,13,8,9675,-0.12588,0.55009,0.62526,0.45984,0.957057972934608,0.949252608516597,0.974679981185325
KCNN1,19,17951302,17999121,94,23,9675,-0.1262,0.55021,0.48211,0.54406,0.957057972934608,0.917391877394636,0.974679981185325
TGM7,15,43276281,43302255,27,8,9675,-0.12628,0.55024,0.47682,0.56892,0.957057972934608,0.914828988412152,0.974679981185325
OBFC1,10,103870258,103918287,97,15,9675,-0.12635,0.55027,0.48093,0.55952,0.957057972934608,0.916513479883866,0.974679981185325
OR1C1,1,247757462,247758406,2,2,9675,-0.12645,0.55031,0.57674,0.51998,0.957057972934608,0.939171071617104,0.974679981185325
DTNA,18,34493290,34891844,745,64,9675,-0.12644,0.55031,0.38941,0.64981,0.957057972934608,0.889582068622576,0.974679981185325
C22orf31,22,29058672,29073966,47,14,9675,-0.12645,0.55031,0.5238,0.50821,0.957057972934608,0.92626071964595,0.974679981185325
HMGB4,1,33860475,33864791,6,4,9675,-0.12654,0.55035,0.5191,0.56396,0.957057972934608,0.925374310645724,0.974679981185325
TRADD,16,67154185,67159909,2,2,9675,-0.12726,0.55063,0.50853,0.59068,0.957349104322331,0.920755471475022,0.974679981185325
CMTM5,14,23376808,23379772,6,4,9675,-0.12742,0.55069,0.45304,0.63782,0.957349104322331,0.910088180153001,0.974679981185325
IMP4,2,130342897,130346625,6,4,9675,-0.12756,0.55075,0.63971,0.44823,0.957349104322331,0.954334690696542,0.974679981185325
TRIM2,4,153152469,153339322,409,64,9675,-0.12766,0.55079,0.55496,0.48108,0.957349104322331,0.934455624770978,0.974679981185325
PEX2,8,76980258,77001044,39,14,9675,-0.12768,0.5508,0.8945,0.30483,0.957349104322331,0.999904413605442,0.974679981185325
C20orf27,20,3753499,3768388,41,20,9675,-0.12775,0.55083,0.39336,0.69316,0.957349104322331,0.890757388114453,0.974679981185325
ERLIN1,10,100150090,100186057,57,12,9675,-0.12832,0.55105,0.55788,0.48104,0.957434224699991,0.935839350187095,0.974679981185325
KRTAP2-3,17,41059240,41060092,2,2,9675,-0.12866,0.55119,0.5786,0.52133,0.957434224699991,0.939171071617104,0.974679981185325
NECAB3,20,33657087,33674458,7,4,9675,-0.12867,0.55119,0.71128,0.41492,0.957434224699991,0.97009296125872,0.974679981185325
ECHDC3,10,11742357,11764070,63,14,9675,-0.12874,0.55122,0.60995,0.43819,0.957434224699991,0.945468854114084,0.974679981185325
FPR1,19,51745770,51751897,16,9,9675,-0.12877,0.55123,0.48818,0.57046,0.957434224699991,0.918481752241239,0.974679981185325
PRR30,2,27136847,27139464,4,3,9675,-0.129,0.55132,0.46301,0.64186,0.957434224699991,0.912264561328334,0.974679981185325
ZNF562,19,9648654,9675302,50,9,9675,-0.12904,0.55134,0.44112,0.6136,0.957434224699991,0.909410201703272,0.974679981185325
CSTF3,11,33084584,33161491,138,13,9675,-0.12907,0.55135,0.43881,0.59833,0.957434224699991,0.908539394348756,0.974679981185325
DDTL,22,23966838,23972559,8,5,9675,-0.12907,0.55135,0.46044,0.61849,0.957434224699991,0.910559552640069,0.974679981185325
SMPDL3B,1,27934948,27959157,60,15,9675,-0.12921,0.5514,0.4084,0.6701,0.957434224699991,0.895216297709924,0.974679981185325
FAM168A,11,73400478,73598189,308,30,9675,-0.1296,0.55156,0.54253,0.48635,0.957531087387813,0.931642425488181,0.974679981185325
LOC105372811,21,26395033,26413109,50,18,9675,-0.12961,0.55156,0.58075,0.47212,0.957531087387813,0.939171071617104,0.974679981185325
BEND5,1,48727523,48776969,68,19,9675,-0.12978,0.55163,0.76768,0.35917,0.957562146230871,0.98073468298109,0.974679981185325
ZNF507,19,32345608,32387667,69,16,9675,-0.13017,0.55178,0.41759,0.66959,0.957732056295457,0.89936053420806,0.974679981185325
PRAP1,10,133347340,133352683,13,5,9675,-0.13038,0.55187,0.50719,0.56148,0.957752053630441,0.920396178067318,0.974679981185325
MBL2,10,52765380,52772841,31,8,9675,-0.13061,0.55196,0.54736,0.50056,0.957752053630441,0.932958835023042,0.974679981185325
FAM175A,4,83460939,83485163,44,8,9675,-0.13065,0.55197,0.49495,0.5669,0.957752053630441,0.919078536782538,0.974679981185325
RAB38,11,88113247,88175467,201,28,9675,-0.13071,0.552,0.31601,0.8234,0.957752053630441,0.868289058163566,0.974679981185325
FNDC4,2,27491883,27495296,4,3,9675,-0.1309,0.55207,0.49584,0.59115,0.957783074018127,0.919634514078111,0.974679981185325
UBE2V2,8,47998288,48064708,24,8,9675,-0.13104,0.55213,0.38852,0.70524,0.957789379896177,0.889438646092583,0.974679981185325
FOXL2NB,3,138947234,138953990,16,4,9675,-0.13116,0.55218,0.46832,0.62567,0.957789379896177,0.913515730050934,0.974679981185325
COX16,14,70325081,70359731,94,16,9675,-0.1313,0.55223,0.41688,0.66984,0.957789379896177,0.898940464679653,0.974679981185325
SEC22A,3,123201927,123274136,224,12,9675,-0.13156,0.55234,0.47324,0.54692,0.957834043597244,0.913708947423654,0.974679981185325
ACY3,11,67642555,67650807,25,10,9675,-0.13161,0.55236,0.44569,0.62127,0.957834043597244,0.910088180153001,0.974679981185325
CD3EAP,19,45406209,45410766,13,4,9675,-0.13211,0.55255,0.59165,0.49954,0.957850730972117,0.942081952896682,0.974679981185325
GEMIN4,17,744416,752872,22,9,9675,-0.13214,0.55256,0.39396,0.68368,0.957850730972117,0.890757388114453,0.974679981185325
CASC1,12,25107057,25195162,249,25,9675,-0.13236,0.55265,0.53194,0.52756,0.957850730972117,0.929233830508475,0.974679981185325
SERPINA3,14,94612377,94624053,23,13,9675,-0.13247,0.55269,0.54961,0.5166,0.957850730972117,0.932958835023042,0.974679981185325
FER1L5,2,96642711,96706220,49,16,9675,-0.13266,0.55277,0.4052,0.69043,0.957850730972117,0.893550366014641,0.974679981185325
